id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
9755384,Private queen room - Hell's Kitchen,9262409,Danielle,Manhattan,Hell's Kitchen,40.76504,0.0,Private room,80,3,1,2015-12-28,0.02,1,0
9755479,Beautiful 1BR NYC,18799694,Evan,Manhattan,East Village,40.73333,0.0,Entire home/apt,300,1,0,2019-06-23,0.72,1,0
9755785,"540 Main Street, Apt 428",47512544,Yingyuan,Manhattan,Roosevelt Island,40.76206,0.0,Private room,45,3,1,2016-01-05,0.02,1,0
9756236,Quiet and large one bedroom,18954539,Tamara,Manhattan,Upper East Side,40.76374,0.0,Entire home/apt,200,1,0,2019-06-23,0.72,1,0
9756258,Room for Female-Upper West Side,11513145,Jessica,Manhattan,Upper West Side,40.78641,0.0,Private room,65,1,2,2016-01-08,0.05,1,0
9756612,Cute space in Manhattan,39631811,Tarini,Manhattan,Morningside Heights,40.80929,0.0,Private room,70,1,0,2019-06-23,0.72,1,0
9756996,Perfect West Village Apartment,1587220,Blossom,Manhattan,West Village,40.73577,0.0,Entire home/apt,240,1,0,2019-06-23,0.72,1,0
9757167,1 Full Size Bed with Bike Rental,4422477,Crystal,Manhattan,East Village,40.72936,0.0,Private room,100,2,1,2016-07-31,0.03,1,0
9757351,Two Bedroom next to Central Park,7952263,Anne,Manhattan,Upper East Side,40.78389,0.0,Entire home/apt,200,4,1,2016-08-27,0.03,1,0
9757762,Cute Apartement in Williamsburg,3696938,Z,Brooklyn,Williamsburg,40.70935,0.0,Entire home/apt,180,1,0,2019-06-23,0.72,1,0
9758041,Spacious Williamsburg Beauty,50323495,Angie,Brooklyn,Williamsburg,40.70357,0.0,Entire home/apt,130,4,52,2019-07-01,1.2,1,321
9759444,Beautiful apartment in Park Slope,13342524,Carola,Brooklyn,South Slope,40.66352,0.0,Entire home/apt,100,3,6,2017-01-04,0.14,1,0
9759525,Central Park South Artist's Studio,50331528,Sarah,Manhattan,Hell's Kitchen,40.76599,0.0,Entire home/apt,90,5,3,2016-04-20,0.08,1,0
9759592,5 minutes to JFK airport bed/bath -room A,50331556,Marilee & Gene,Queens,Rosedale,40.67836,0.0,Private room,90,1,54,2019-05-19,1.26,1,180
9759704,Lovely Lofted Artist's Room,6706379,Robyn,Brooklyn,Bedford-Stuyvesant,40.69133,0.0,Private room,31,3,2,2016-01-05,0.05,1,0
9759957,One Bedroom in Washington Heights,9039711,Lorraine,Manhattan,Washington Heights,40.83358,0.0,Private room,45,1,2,2016-06-10,0.05,1,0
9760401,Modern apt by lincoln square,18080415,Dan,Manhattan,Upper West Side,40.77594,0.0,Entire home/apt,188,3,0,2019-06-23,0.72,1,0
9765762,"Room w/ private bathroom, entrance",9662924,Albert,Brooklyn,Williamsburg,40.70669,0.0,Private room,85,5,1,2016-01-05,0.02,1,0
9765897,BRIGHT & QUIET BEDROOM IN CLINTON HILL BROWNSTONE,10366292,Lea,Brooklyn,Clinton Hill,40.68552,0.0,Private room,40,5,2,2017-09-05,0.06,3,0
9765944,SUNNY BEDROOM IN BROOKLYN BROWNSTON,10366292,Lea,Brooklyn,Clinton Hill,40.68522,0.0,Private room,75,1,0,2019-06-23,0.72,3,0
9766228,Deluxe Williamsburg Apartment,38297722,Joe,Brooklyn,Williamsburg,40.71691,0.0,Entire home/apt,200,2,1,2016-01-03,0.02,1,0
9766922,Spacious Uptown bedroom,19874128,Jennifer,Manhattan,Harlem,40.82083,0.0,Private room,88,2,0,2019-06-23,0.72,1,0
9768159,Large Room in Morningside Heights,618803,New,Manhattan,Washington Heights,40.83424,0.0,Private room,65,3,0,2019-06-23,0.72,1,0
9768199,Unique & Whimsical-Entire 1-BRM Apt UWS,50366054,Blake,Manhattan,Upper West Side,40.80055,0.0,Entire home/apt,129,3,6,2019-05-14,0.14,1,0
9768333,"Spacious 1BD, City View, Near Train",9144218,Daniel,Queens,Astoria,40.76476,0.0,Entire home/apt,125,8,0,2019-06-23,0.72,1,0
9768360,"Quiet, clean, modern 1-bed/1-bath",50368164,Hattie,Brooklyn,Windsor Terrace,40.64845,0.0,Entire home/apt,100,1,7,2016-12-29,0.16,1,0
9768492,BROOKLYN 2 BEDROOM,50368837,Jorge,Brooklyn,Crown Heights,40.67735,0.0,Entire home/apt,100,3,1,2018-01-02,0.05,2,0
9769817,Eclectic space in Prime Williamsburg,50374022,Elana,Brooklyn,Williamsburg,40.71162,0.0,Entire home/apt,125,5,13,2017-01-02,0.31,2,0
9770041,Two Bedroom In Williamsburg,96598,Michelle,Brooklyn,Greenpoint,40.72061,0.0,Entire home/apt,205,7,2,2019-01-01,0.19,1,0
9772152,Quaint West Chelsea Studio near it all. 3,47577639,Jc,Manhattan,Chelsea,40.74105,0.0,Entire home/apt,195,4,48,2019-06-19,1.19,2,280
9773384,Captivating rooftop apartment,3816296,Luke,Manhattan,Chinatown,40.71611,0.0,Entire home/apt,180,1,0,2019-06-23,0.72,1,0
9775055,"Relaxing, Clean Room in Brooklyn",12974174,Brandy,Brooklyn,Crown Heights,40.66782,0.0,Private room,60,1,1,2016-01-01,0.02,1,0
9775237,Spacious high-rise 1BD with an INCREDIBLE view!,38263259,Michelle,Manhattan,Harlem,40.81949,0.0,Entire home/apt,140,5,7,2018-05-21,0.16,1,0
9775296,"Sunny, quiet Crown Heights apt",24894370,Alex,Brooklyn,Crown Heights,40.67042,0.0,Entire home/apt,98,1,5,2016-01-03,0.12,1,0
9777601,Sunny East Village Apartment,2491622,Katherine,Manhattan,East Village,40.72745,0.0,Private room,200,1,0,2019-06-23,0.72,1,0
9777669,Charming 1 BD in Washington Heights,20068971,Jacqueline,Manhattan,Washington Heights,40.85147,0.0,Entire home/apt,125,2,0,2019-06-23,0.72,1,0
9777883,cozy harlem room,4098796,Lux,Manhattan,Harlem,40.82021,0.0,Private room,62,2,0,2019-06-23,0.72,1,0
9778049,PRIVATE STUDIO Central Park West,11026504,Alinka,Manhattan,Upper West Side,40.78818,0.0,Entire home/apt,144,2,30,2019-04-07,0.8,1,0
9778407,Beautiful Room...15 min to NYC,40571321,Dana,Brooklyn,Bedford-Stuyvesant,40.69335,0.0,Private room,90,1,0,2019-06-23,0.72,1,0
9778579,LES sweet bedroom (Female only),50411330,Sophia,Manhattan,Lower East Side,40.71504,0.0,Private room,45,1,2,2016-06-22,0.05,1,0
9778583,Private room in HUGE Apartment!,34351124,Rebekah,Brooklyn,Bedford-Stuyvesant,40.68768,0.0,Private room,75,1,1,2016-01-03,0.02,1,0
9778855,Room in Modern Bushwick Townhouse,10262649,Andrew,Brooklyn,Bushwick,40.69134,0.0,Private room,85,4,24,2016-10-13,0.57,2,0
9778978,upper manhattan rivervie new studio,32525636,Piner,Manhattan,Harlem,40.82094,0.0,Entire home/apt,50,3,1,2016-05-22,0.03,1,0
9779136,Cozy Room in heart of Crown Heights,3758471,Stephanie,Brooklyn,Crown Heights,40.67377,0.0,Private room,50,10,1,2016-01-06,0.02,2,0
9779960,Brooklyn NY min away from Manhattan,30793816,Sap,Brooklyn,Bushwick,40.68589,0.0,Private room,60,1,17,2017-10-08,0.4,1,205
9785847,Heart of Williamsburg 1 BD,42424450,Tyler,Brooklyn,Williamsburg,40.71988,0.0,Private room,75,2,1,2015-12-31,0.02,1,0
9786021,"Beautiful & spacious room, Brooklyn",50442604,Beatriz,Brooklyn,Flatbush,40.63655,0.0,Private room,60,1,1,2016-01-01,0.02,1,0
9786769,Large Upper West Side apartment,50445531,Wendy,Manhattan,Upper West Side,40.79827,0.0,Private room,124,1,0,2019-06-23,0.72,1,0
9787634,Studio in Upper East Side,20328794,Maxim,Manhattan,Upper East Side,40.77507,0.0,Entire home/apt,70,10,3,2017-08-21,0.07,1,0
9789339,"BIG and Comfortable apt, by Park!",10338528,Jared,Brooklyn,Flatbush,40.65411,0.0,Private room,55,4,8,2018-12-26,0.19,1,173
9789350,Cozy 1 Bedroom in Upper East Side,50455731,Timea,Manhattan,Upper East Side,40.77227,0.0,Entire home/apt,139,3,26,2018-01-25,0.6,1,0
9790355,Heart of Manhattan's  West Village,50459536,Ryan,Manhattan,West Village,40.73455,0.0,Private room,300,1,0,2019-06-23,0.72,1,0
9790462,Room in Spacious good vibes home,2949577,Ariela,Brooklyn,Crown Heights,40.66593,0.0,Private room,50,4,2,2016-05-02,0.05,1,0
9790995,Cozy room around Union Square,39615319,Yiling,Manhattan,East Village,40.73352,0.0,Private room,120,2,3,2016-04-18,0.08,1,0
9791355,Beautiful studio in Gramercy Park,50463621,Josh,Manhattan,Kips Bay,40.7412,0.0,Entire home/apt,110,4,0,2019-06-23,0.72,1,0
9791362,Cozy Room in Heart of Williamsburg,8265805,Amanda,Brooklyn,Williamsburg,40.71725,0.0,Private room,50,3,0,2019-06-23,0.72,1,0
9792315,Sunny Astoria 2BR with Porch!,5814274,Sam,Queens,Astoria,40.77254,0.0,Entire home/apt,225,4,0,2019-06-23,0.72,1,0
9792367,Crown Heights Room Winter Sublet,50467679,Gerard,Brooklyn,Crown Heights,40.67176,0.0,Private room,30,3,3,2017-12-18,0.1,1,0
9792720,Semi-Private Room Next to TimeSqare,20337316,Matt,Manhattan,Hell's Kitchen,40.76646,0.0,Shared room,65,1,1,2015-12-24,0.02,1,0
9793213,Room in Williamsburg Flatshare,7036796,Julie,Brooklyn,Williamsburg,40.71891,0.0,Private room,60,5,0,2019-06-23,0.72,1,0
9793465,Cozy Apartment in Spanish Harlem,13811334,Rachel,Manhattan,East Harlem,40.79197,0.0,Entire home/apt,140,1,1,2016-04-13,0.03,1,0
9793665,Modern Apt in Thriving W'Burg,11358093,Hugh,Brooklyn,Williamsburg,40.71283,0.0,Entire home/apt,330,5,0,2019-06-23,0.72,1,0
9794077,Bright Private Greenpoint Room,23698012,Amelia,Brooklyn,Greenpoint,40.72276,0.0,Private room,75,1,0,2019-06-23,0.72,1,0
9794364,Large Room in Manhattan Duplex,8546088,Jonathan,Manhattan,Upper West Side,40.8,0.0,Private room,100,2,42,2019-03-19,1.02,1,0
9794402,Cute Apartment - heart of Astoria,17490821,Pierre,Queens,Astoria,40.7609,0.0,Entire home/apt,100,3,1,2015-12-28,0.02,1,0
9794825,Cozy Room in Hell's kitchen,18998261,Flavien,Manhattan,Hell's Kitchen,40.76339,0.0,Private room,110,5,0,2019-06-23,0.72,1,0
9795890,Room in a loft in Tribeca,23372553,Valentine,Manhattan,Tribeca,40.71561,0.0,Private room,75,1,1,2015-12-27,0.02,1,0
9795958,Cute 1 Bedroom in Hells Kitchen,4205782,Jesse,Manhattan,Hell's Kitchen,40.76223,0.0,Entire home/apt,150,4,0,2019-06-23,0.72,1,0
9796155,"Sublet Room in Bushwick, Brooklyn",34202667,Sarah,Brooklyn,Bushwick,40.69084,0.0,Private room,90,3,0,2019-06-23,0.72,1,0
9796737,Private Room in lower east side NYC,41003664,Conor,Manhattan,Lower East Side,40.71282,0.0,Private room,70,9,2,2017-06-12,0.05,1,0
9797293,East Harlem Holiday Stay,5474579,Seun,Manhattan,East Harlem,40.79617,0.0,Entire home/apt,85,1,0,2019-06-23,0.72,1,0
9797510,Idyllic Greenwich Village Apartment,50490104,Ocean,Manhattan,Greenwich Village,40.72939,0.0,Entire home/apt,150,2,0,2019-06-23,0.72,1,0
9798242,Sunlit Private Rm Btwn Times Sq/Central Park/HK,22247089,Min,Manhattan,Hell's Kitchen,40.76576,0.0,Private room,145,2,51,2019-06-15,1.19,1,139
9800247,East Village Bedroom in Duplex!,36585734,Pj,Manhattan,East Village,40.72955,0.0,Private room,77,1,0,2019-06-23,0.72,1,0
9802654,Lovely apartment in West Village,4050348,Bayly,Manhattan,Greenwich Village,40.72935,0.0,Private room,200,1,0,2019-06-23,0.72,1,0
9804243,Beautiful large bedroom in Brooklyn,2330750,Thomas,Brooklyn,Bedford-Stuyvesant,40.69027,0.0,Private room,60,3,4,2018-08-17,0.13,1,0
9804299,Private room in Williamsburg,3285138,Raffi,Brooklyn,Williamsburg,40.71776,0.0,Private room,70,5,1,2016-01-05,0.02,1,0
9804516,High rise apartment with Central Park views!,49347242,Josephine,Manhattan,Hell's Kitchen,40.7682,0.0,Entire home/apt,180,1,3,2016-08-22,0.08,1,0
9804814,Cozy Midtown East apt,10487850,Nael,Manhattan,Midtown,40.75287,0.0,Entire home/apt,230,1,0,2019-06-23,0.72,1,0
9804849,1 private BR in prime location,12996782,Carol,Manhattan,Theater District,40.76278,0.0,Private room,79,7,0,2019-06-23,0.72,1,0
9805128,Spacious Cosy Room with Queen Bed,50520029,Jeremy,Brooklyn,Bushwick,40.69184,0.0,Private room,49,7,2,2016-09-01,0.05,1,0
9805274,Rare Penthouse Master Bedroom/Bath Nolita,2329581,Michael,Manhattan,Nolita,40.72248,0.0,Private room,165,7,4,2017-12-26,0.12,2,0
9807059,A room of one's own near Columbia U,50526314,Kay,Manhattan,Morningside Heights,40.81047,0.0,Private room,63,1,0,2019-06-23,0.72,1,0
9808151,"Lovely XL Studio,Lux bldg,24hr drmn",30223110,Deniz,Manhattan,Midtown,40.75134,0.0,Entire home/apt,112,4,1,2016-04-28,0.03,1,0
9808637,"Beautiful, Bright, Farmhouse Apt",10316525,Daniel,Brooklyn,Williamsburg,40.71197,0.0,Entire home/apt,119,3,3,2016-09-03,0.07,1,0
9809458,Deluxe Large 1-Bedroom Apt in WILLIAMSBURG NYC,3829864,Jeff,Brooklyn,Williamsburg,40.71907,0.0,Entire home/apt,170,2,6,2018-12-02,0.32,1,0
9809911,Classic Brooklyn Charm,50537550,Howard,Brooklyn,Bedford-Stuyvesant,40.68441,0.0,Entire home/apt,185,2,24,2019-06-24,0.56,1,365
9810506,Beautiful Luxury Tribeca Apartment,50540315,Rebecca,Manhattan,Battery Park City,40.71775,0.0,Private room,150,3,0,2019-06-23,0.72,1,0
9811274,Large Room for 2! Hipstest hood for summer!,16003028,Analá,Brooklyn,Greenpoint,40.72974,0.0,Private room,80,5,2,2016-06-28,0.05,1,0
9813364,"1 lg. bedroom, north central park",13275669,Tenzin,Manhattan,Harlem,40.80145,0.0,Private room,60,3,0,2019-06-23,0.72,1,0
9818465,Sunny apt in morningside heights,24554945,Michael E.,Manhattan,Morningside Heights,40.80761,0.0,Entire home/apt,125,6,5,2019-01-01,0.16,1,1
9819164,Large Bay-Windowed by Citi-College,17557243,Wolfgang,Manhattan,Harlem,40.8216,0.0,Shared room,60,1,0,2019-06-23,0.72,1,0
9819545,Huge Space in E. Williamsburg Apt.,22159648,Sinat,Brooklyn,Williamsburg,40.70657,0.0,Private room,75,1,2,2019-01-02,0.21,2,0
9819589,Designer's Studio with Cats +Yard,2290932,Jack,Brooklyn,Fort Greene,40.68579,0.0,Entire home/apt,80,2,4,2018-05-27,0.17,1,0
9820053,SoHo Studio,22440410,David,Manhattan,SoHo,40.72688,0.0,Entire home/apt,195,2,1,2016-01-06,0.02,1,0
9820308,"Furnished 1 BR, near Times Square",50583919,Samkit,Manhattan,Hell's Kitchen,40.75992,0.0,Private room,68,3,1,2016-01-18,0.02,1,0
9820533,1 BR Artist's Haven in Bed-Stuy,4400935,V,Brooklyn,Bedford-Stuyvesant,40.68259,0.0,Entire home/apt,90,2,5,2016-10-15,0.12,1,0
9820968,Large Stylish & Modern 1 BR Apt.,16352538,Alexis,Manhattan,Hell's Kitchen,40.76379,0.0,Entire home/apt,200,2,1,2016-01-02,0.02,1,0
9821359,"Adorable, quiet Astoria apartment",50588693,Robb,Queens,Astoria,40.76125,0.0,Private room,30,1,0,2019-06-23,0.72,1,0
9821370,"Elegant, sunny and spacious room in Harlem",50588394,Alizé,Manhattan,Harlem,40.82391,0.0,Private room,80,1,28,2018-11-04,0.72,1,364
9821408,Cozy East Village apartment w Steinway piano,1010435,Carol,Manhattan,East Village,40.72792,0.0,Entire home/apt,125,7,4,2019-04-22,0.17,1,1
9822032,Shiyi Wang,50591230,Shiyi,Brooklyn,Bushwick,40.69557,0.0,Private room,70,1,0,2019-06-23,0.72,1,0
9822110,Bushwick Room in 3Bedroom Apt,23914377,Bobby,Brooklyn,Bushwick,40.70179,0.0,Private room,50,1,0,2019-06-23,0.72,1,0
9822635,Beautiful Serene Bedroom,50593630,Yari,Brooklyn,Crown Heights,40.67239,0.0,Private room,110,1,6,2016-09-19,0.14,1,0
9822738,Beautiful Upper East Side Apt!,50593964,Laura,Manhattan,Upper East Side,40.77641,0.0,Entire home/apt,199,4,1,2016-01-03,0.02,1,0
9822983,31 Dec - 1 Jan lovely Prospect room,4119786,Shimrit,Brooklyn,Prospect Heights,40.6733,0.0,Private room,40,1,1,2015-12-23,0.02,2,0
9823085,Private room in bright apartment!,46256682,Jose,Brooklyn,Bedford-Stuyvesant,40.68786,0.0,Private room,65,5,10,2019-05-04,0.49,1,3
9823636,Cozy Room in Hell's Kitchen,25153542,Andrea,Manhattan,Hell's Kitchen,40.76057,0.0,Private room,85,1,1,2015-12-19,0.02,1,0
9823806,Spacious 1BD-1 Block to Bedford L!,18195071,Ben,Brooklyn,Williamsburg,40.71481,0.0,Entire home/apt,160,3,0,2019-06-23,0.72,1,0
9824613,Studio near GramercyPark w/ Kitchen,50601765,Xinyan,Manhattan,Kips Bay,40.74195,0.0,Entire home/apt,120,2,4,2016-09-05,0.11,1,0
9824682,1 bedroom apartment w/ Private yard,19103161,Jonathan,Brooklyn,Greenpoint,40.72691,0.0,Entire home/apt,150,1,0,2019-06-23,0.72,1,0
9824807,Sunny Apt by Central Park North,1583768,Grace,Manhattan,Harlem,40.79982,0.0,Entire home/apt,130,2,18,2017-08-14,0.42,1,0
9825420,Great for Work/Leisure w NYC Views!,1570949,DeAnna,Brooklyn,South Slope,40.66817,0.0,Private room,85,2,0,2019-06-23,0.72,1,0
9825939,"Room in Luxury Apt, Williamsburg",9055412,Alexandra,Brooklyn,Williamsburg,40.70663,0.0,Private room,100,1,0,2019-06-23,0.72,1,0
9826494,large room in 3 bedroom apartment,18215000,Haley,Brooklyn,Bedford-Stuyvesant,40.69573,0.0,Private room,60,2,1,2016-09-01,0.03,1,0
9826822,Beautiful/Comfy 1BR Brownstone,15312389,Taylor Jo,Brooklyn,Bedford-Stuyvesant,40.68752,0.0,Entire home/apt,140,2,5,2018-01-01,0.12,1,0
9827236,Beautiful Room with Private Balcony,25752230,Bruno,Brooklyn,Bushwick,40.69224,0.0,Private room,69,2,0,2019-06-23,0.72,1,0
9831392,Cozy Modern Apartment Above Subway,49453860,Xionghui,Queens,Forest Hills,40.72126,0.0,Entire home/apt,123,1,0,2019-06-23,0.72,1,0
9832882,Greenwich Village 2BR family apt.,50640005,Gwendollyn,Manhattan,Greenwich Village,40.73393,0.0,Entire home/apt,250,2,0,2019-06-23,0.72,1,0
9833212,Charming UWS Studio Loft,15584022,Alicia,Manhattan,Upper West Side,40.77633,0.0,Entire home/apt,80,5,7,2016-04-29,0.16,1,0
9833953,East Village 3br 2 bath Luxury,45911716,Peter,Manhattan,East Village,40.72804,0.0,Entire home/apt,325,3,17,2017-06-04,0.46,1,0
9835402,"Manhattan, luxury, 2 bedroom condo",47785416,Peter,Manhattan,Upper East Side,40.78333,0.0,Entire home/apt,300,1,0,2019-06-23,0.72,1,0
9836020,Newly Renovated Tribeca 2 br,33908393,Jay,Manhattan,Tribeca,40.71982,0.0,Entire home/apt,197,1,0,2019-06-23,0.72,1,0
9836960,Cozy Room in Cozy Apartment,38064272,Son,Brooklyn,Bedford-Stuyvesant,40.68535,0.0,Private room,30,1,3,2017-06-11,0.11,1,0
9837205,Cozy private room in Bayridge Brooklyn New York,16209547,Gina,Brooklyn,Fort Hamilton,40.61634,0.0,Private room,120,2,9,2019-04-09,0.23,2,365
9837588,Bright Brooklyn Apartment,46080859,Ellery,Brooklyn,Bedford-Stuyvesant,40.68307,0.0,Entire home/apt,119,5,13,2019-06-19,0.3,1,3
9838053,"Large, Furnished Bedroom in Bushwick",48939879,Ena,Brooklyn,Bushwick,40.70311,0.0,Private room,39,10,2,2019-01-14,0.28,1,0
9838585,Pre-war 1 br in heart of BK Heights,18982207,Kate,Brooklyn,Brooklyn Heights,40.69237,0.0,Entire home/apt,130,4,0,2019-06-23,0.72,1,0
9838832,1 bd in 2bd steps 2 Lincoln Center,1426080,Jacquelyn,Manhattan,Upper West Side,40.78763,0.0,Private room,100,3,21,2017-09-09,0.49,2,0
9838920,1 bedroom in Morningside Apartment,12745771,Amanda,Manhattan,Washington Heights,40.85509,0.0,Private room,28,1,1,2015-12-31,0.02,1,0
9839378,Exposed Brick in the East Village,5657756,Jenny,Manhattan,East Village,40.72464,0.0,Entire home/apt,225,4,7,2018-11-22,0.19,1,0
9839906,Beautiful sunny room in Brooklyn,14018666,Laura,Brooklyn,Sheepshead Bay,40.587,0.0,Private room,45,1,9,2016-10-01,0.22,1,0
9840355,Gorgeous apartment in West Village,3242525,Ther,Manhattan,West Village,40.73113,0.0,Entire home/apt,120,4,1,2016-07-06,0.03,1,0
9841191,Cozy Studio in the Heart of the UWS,25131945,Abigail,Manhattan,Upper West Side,40.78528,0.0,Entire home/apt,99,2,5,2017-04-30,0.12,1,0
9841695,"Beautiful , Peaceful , Paradise",50678424,Don,Brooklyn,Bedford-Stuyvesant,40.68777,0.0,Entire home/apt,206,1,35,2019-01-01,0.81,2,365
9842117,Cozy and comfortable apart,50638417,Nany,Manhattan,East Harlem,40.79088,0.0,Entire home/apt,120,5,52,2019-07-01,1.29,2,323
9842363,Luxury apartment across One World,50680790,Felipe,Manhattan,Financial District,40.7088,0.0,Entire home/apt,275,2,0,2019-06-23,0.72,1,0
9842492,Vibrant 1 Bedroom Apt.in Midtown,50681342,Joe,Manhattan,Hell's Kitchen,40.76542,0.0,Entire home/apt,290,2,55,2019-06-24,1.37,1,0
9842780,Grand apartment on 5th avenue,145616,Lauren,Manhattan,Greenwich Village,40.73238,0.0,Entire home/apt,300,3,0,2019-06-23,0.72,1,0
9843634,"Spacious, quiet Greenpoint 1-bedroom",3820569,Eleanore,Brooklyn,Greenpoint,40.73528,0.0,Entire home/apt,80,3,2,2016-10-11,0.06,1,0
9843892,Cozy East Village Brownstone,92272,Kristin,Manhattan,Gramercy,40.73307,0.0,Private room,80,2,23,2019-06-20,0.54,3,362
9843956,Cheerful studio near Prospect Park,50687223,Jenna,Brooklyn,Prospect-Lefferts Gardens,40.66044,0.0,Entire home/apt,70,6,4,2016-07-24,0.09,1,0
9844047,Spacious Home South Prospect Park,29241227,Ken,Brooklyn,Kensington,40.64689,0.0,Entire home/apt,130,4,1,2015-12-30,0.02,2,0
9844161,[Prospect park] Brand New Huge Room,44791860,Laura,Brooklyn,Prospect-Lefferts Gardens,40.66112,0.0,Private room,50,1,0,2019-06-23,0.72,1,0
9844482,Garden apartment oasis.,9523962,Andre,Brooklyn,Prospect-Lefferts Gardens,40.66201,0.0,Entire home/apt,125,9,10,2016-08-24,0.24,1,0
9844509,Prospect Park Palace,23806994,Michael,Brooklyn,Prospect-Lefferts Gardens,40.6626,0.0,Entire home/apt,150,2,1,2016-01-02,0.02,1,0
9844805,Bespoke 2 Building Garden Apartment,1761447,Marc,Brooklyn,Williamsburg,40.71032,0.0,Entire home/apt,290,6,1,2017-05-05,0.04,2,95
9844892,Family-friendly Village Apartment,50690190,Ryan,Manhattan,Greenwich Village,40.72969,0.0,Entire home/apt,210,1,0,2019-06-23,0.72,1,0
9845284,Clean Classic NYC Studio,1134635,Amelia,Manhattan,Midtown,40.74251,0.0,Entire home/apt,150,2,1,2017-01-04,0.03,1,0
9845314,Beautiful Duplex in Bushwick,2580352,Isaac,Brooklyn,Bushwick,40.69923,0.0,Entire home/apt,129,7,5,2017-06-05,0.12,1,0
9846114,"Spacious, Sunny,Beautiful Apartment",20271650,Bj,Bronx,Mott Haven,40.81192,0.0,Private room,64,3,36,2019-05-25,0.84,1,1
9846616,"Spacious Private Room, East Village",21269488,Shirley,Manhattan,East Village,40.73145,0.0,Private room,100,3,1,2016-01-01,0.02,1,0
9847917,Furnished East Village room,7511881,Nika,Manhattan,East Village,40.72608,0.0,Private room,60,2,1,2016-01-05,0.02,1,0
9851704,Beautiful 1 bedroom apt in Bedstuy,12871485,Chris,Brooklyn,Bedford-Stuyvesant,40.68004,0.0,Entire home/apt,120,2,9,2016-12-31,0.21,1,0
9853919,There's an Avenue D?,7033731,Ericka,Manhattan,East Village,40.7243,0.0,Private room,90,3,40,2018-10-28,0.94,1,0
9854420,Beautiful one bedroom in Soho,33889947,Gautier,Manhattan,SoHo,40.72767,0.0,Entire home/apt,200,2,20,2017-04-24,0.48,1,0
9855043,Cozy Tribeca Studio,5259567,Ross,Manhattan,Tribeca,40.71813,0.0,Entire home/apt,139,5,0,2019-06-23,0.72,1,0
